Gene_ID,Gene_Name,Colon_FoldChange,Colon_pValue,Lung_FoldChange,Lung_pValue,Abs_Colon_FoldChange,Abs_Lung_FoldChange
ENSG00000223834,ENSG00000223834,-2.5,0.036284927320955,-0.7,0.710215730583033,2.5,0.7
ENSG00000223849,ENSG00000223849,-3.3,0.0011350293921835,-1.2,0.338199636406415,3.3,1.2
ENSG00000223855,HRAT92,-3.8,7.92571720014652e-05,-1.0,0.448875530503261,3.8,1.0
ENSG00000223878,PPIAP53,-1.9,0.0268631026568417,-1.0,0.431593512989912,1.9,1.0
ENSG00000223896,CCNJP2,-3.9,1.01529543522606e-06,-2.9,0.000393829631147469,3.9,2.9
ENSG00000223901,ENSG00000223901,2.0,0.0379292590299793,-0.5,0.654812379030385,2.0,0.5
ENSG00000223905,ENSG00000223905,-2.4,0.0218037074254552,-0.8,0.546738961931679,2.4,0.8
ENSG00000223908,ENSG00000223908,-2.3,0.0129003777801315,1.0,0.499746596891502,2.3,1.0
ENSG00000223947,ENSG00000223947,-2.8,0.0027060164976256,-0.9,0.563736672988712,2.8,0.9
ENSG00000223965,ZNF587P1,-2.5,0.002466434075039,-2.9,0.0044865051086072,2.5,2.9
ENSG00000223974,BNIP3P42,-2.5,0.0087821501328597,-0.2,0.89941561873752,2.5,0.2
ENSG00000224003,YES1P1,-1.8,0.0095846621674182,0.3,0.790142254182932,1.8,0.3
ENSG00000224019,RPL21P32,-1.6,0.0016863473072107,-2.2,0.002783871790086,1.6,2.2
ENSG00000224029,ENSG00000224029,-2.0,0.039197946942615,-2.1,0.0467672128630816,2.0,2.1
ENSG00000224051,CPTP,-1.8,0.0166318202399732,-2.6,0.000579656446237269,1.8,2.6
ENSG00000224059,HSPA8P16,-2.2,0.0396334963248903,-3.6,0.000522488280915561,2.2,3.6
ENSG00000224060,ARSLP1,-3.4,0.00052041755859448,-2.1,0.143727354250837,3.4,2.1
ENSG00000224063,ENSG00000224063,1.9,0.0100479672334056,0.5,0.423212902200975,1.9,0.5
ENSG00000224114,ENSG00000224114,-3.7,6.37505535285637e-07,0.2,0.909319645285637,3.7,0.2
ENSG00000224116,INHBA-AS1,-3.0,0.0156105327113154,-1.4,0.265087480387965,3.0,1.4
ENSG00000224185,SNX18P9,-4.7,2.73678771529427e-09,-1.1,0.419179157436322,4.7,1.1
ENSG00000224186,C5orf66,-2.2,9.88952103693832e-05,-1.3,0.131119695793948,2.2,1.3
ENSG00000224216,ENSG00000224216,-1.9,0.000401073100655813,-0.6,0.638254270332353,1.9,0.6
ENSG00000224220,DTNB-AS1,-2.5,0.0105944796226635,0.8,0.634152478388238,2.5,0.8
ENSG00000224227,OR2L1P,-2.7,0.0164602215121469,-0.9,0.627325997941574,2.7,0.9
ENSG00000224231,LINC01832,-2.6,0.0377699945057778,-0.1,0.949529175451792,2.6,0.1
ENSG00000224239,ENSG00000224239,-2.0,0.0421336014534263,-1.7,0.0475837397611854,2.0,1.7
ENSG00000224245,ENSG00000224245,-2.1,0.0096093424905182,-1.3,0.275697492195429,2.1,1.3
ENSG00000224256,ENSG00000224256,-2.2,0.026573772177333,-1.2,0.424222091816536,2.2,1.2
ENSG00000224316,GTF2IP5,-4.0,0.00011287690794334,-0.3,0.868784869512929,4.0,0.3
ENSG00000224331,ENSG00000224331,-1.7,0.0485248212132694,-0.2,0.870690525158041,1.7,0.2
ENSG00000224356,ENSG00000224356,-2.7,3.29542620810354e-05,-0.6,0.56305868986423,2.7,0.6
ENSG00000224358,TMCO1-AS1,-2.6,0.001709812029187,-1.8,0.124804322992815,2.6,1.8
ENSG00000224415,ENSG00000224415,-1.6,0.0254724129792483,-1.3,0.379171300249916,1.6,1.3
ENSG00000224418,STK24-AS1,-3.6,0.000278084513411212,-2.0,0.0759734339993975,3.6,2.0
ENSG00000224424,PRKAR2A-AS1,-3.5,1.05569409871213e-05,-0.2,0.868707040178318,3.5,0.2
ENSG00000224430,MKRN5P,-2.0,0.024751575973616,-1.8,0.0042575192254215,2.0,1.8
ENSG00000224442,RPL4P7,-2.3,0.0086712537279424,-1.3,0.121644522773166,2.3,1.3
ENSG00000224463,RPL39P14,-2.5,0.0065784093412707,-1.8,0.128911372572162,2.5,1.8
ENSG00000224479,ENSG00000224479,2.0,0.0142332981161865,-0.5,0.674784760885099,2.0,0.5
ENSG00000224488,SAMM50P1,-2.5,0.0037782430170843,-1.4,0.17486747580203,2.5,1.4
ENSG00000224511,LINC00365,-2.5,0.0061218504903528,-1.9,0.0097890583766485,2.5,1.9
ENSG00000224553,RPS26P20,-2.2,0.0026293355792843,-1.2,0.215638002204422,2.2,1.2
ENSG00000224557,HLA-DPB2,-2.4,0.0156498627018164,-2.7,0.0020440307082087,2.4,2.7
ENSG00000224566,FAM96AP2,-1.6,0.0253066881884158,-1.7,0.0494148414990607,1.6,1.7
ENSG00000224577,LINC01117,3.5,0.0012097191801202,0.8,0.678734669650852,3.5,0.8
ENSG00000224593,ENSG00000224593,-2.8,2.151356362939e-06,-0.2,0.898305770091184,2.8,0.2
ENSG00000224614,TNK2-AS1,-3.3,0.0012107674431631,-0.5,0.77975621723652,3.3,0.5
ENSG00000224621,ENSG00000224621,-3.3,4.51470294268892e-05,-0.7,0.650054904310939,3.3,0.7
ENSG00000224635,ENSG00000224635,-3.1,0.000235758987595051,-2.0,0.127711158940043,3.1,2.0
ENSG00000224638,ENSG00000224638,-3.3,0.000208267362795043,-3.1,0.0031109582949512,3.3,3.1
ENSG00000224658,ENSG00000224658,-3.5,1.43777848834534e-05,-2.0,0.0369585124087384,3.5,2.0
ENSG00000224687,RASAL2-AS1,-2.6,0.0021755201202521,-1.2,0.28897340351402,2.6,1.2
ENSG00000224689,ZNF812P,-2.4,0.0405901490221853,-1.6,0.0707897049656246,2.4,1.6
ENSG00000224690,UBE2D3P3,2.0,0.0342671881407797,0.4,0.733660149864489,2.0,0.4
ENSG00000224699,LAMTOR5-AS1,-1.7,0.0137244344499228,-1.3,0.0095266041741453,1.7,1.3
ENSG00000224721,ENSG00000224721,-1.9,0.0197795130932064,-1.1,0.525032521587379,1.9,1.1
ENSG00000224769,MUC20P1,-2.5,0.0059157817486217,-0.7,0.36369127816368,2.5,0.7
ENSG00000224796,RPL32P1,-5.6,4.09597250090906e-12,-2.6,0.0085638292213669,5.6,2.6
ENSG00000224844,ENSG00000224844,-3.2,0.000320297172533076,-0.7,0.644737461620435,3.2,0.7
ENSG00000224870,MRPL20-AS1,-2.1,0.000257568007990038,-1.6,0.10287647143086,2.1,1.6
ENSG00000224875,EML4-AS1,-3.2,0.0020463850216319,0.2,0.929965365275953,3.2,0.2
ENSG00000224888,ENSG00000224888,-2.1,0.0351460415604595,0.5,0.775835699608747,2.1,0.5
ENSG00000224891,ARL14EPP1,-2.2,0.0025253349517966,-0.6,0.490327654925526,2.2,0.6
ENSG00000224914,LINC00863,-1.5,0.0278707723390953,-0.4,0.739709571761308,1.5,0.4
ENSG00000224959,ENSG00000224959,-2.5,0.0161869934157494,-1.2,0.293749896133078,2.5,1.2
ENSG00000224967,ENSG00000224967,-1.9,0.0308130003612031,-0.6,0.72950780618277,1.9,0.6
ENSG00000224972,ENSG00000224972,-2.3,0.000113464500126195,-0.7,0.423681813036318,2.3,0.7
ENSG00000224986,PPP1R8P1,-1.8,0.0246005467762841,-2.0,0.0418555801326632,1.8,2.0
ENSG00000225014,KCTD9P1,-1.6,0.0430435788807897,-1.2,0.108296016586038,1.6,1.2
ENSG00000225028,ENSG00000225028,-2.2,0.0369226228885145,-2.0,0.135489607167585,2.2,2.0
ENSG00000225037,EIF1AX-AS1,1.9,0.0473857891895111,0.7,0.561682832117609,1.9,0.7
ENSG00000225051,HMGB3P22,-3.2,0.000763849059886878,-1.8,0.151280777592179,3.2,1.8
ENSG00000225057,ENSG00000225057,-3.4,5.08355027148991e-05,-4.3,1.37485590021579e-06,3.4,4.3
ENSG00000225067,RPL23AP2,1.7,0.0131913006723354,0.8,0.270600872935578,1.7,0.8
ENSG00000225082,DAP3P1,-2.0,0.041892598726801,-2.3,0.0654462803942083,2.0,2.3
ENSG00000225111,ENSG00000225111,-3.4,8.36696886002763e-06,0.2,0.907785716711165,3.4,0.2
ENSG00000225144,ENSG00000225144,-3.3,0.0014488633444979,0.6,0.66266027921302,3.3,0.6
ENSG00000225194,LINC00092,-2.9,3.57899009854544e-06,-2.2,0.0318600984130622,2.9,2.2
ENSG00000225215,SMARCE1P1,-1.6,0.0339624003969185,-1.6,0.0954656437772695,1.6,1.6
ENSG00000225216,ENSG00000225216,-1.5,0.0157295599594684,-2.2,0.0025164629379446,1.5,2.2
ENSG00000225217,HSPA7,-2.2,0.0161401101637306,-2.1,0.0466259441337861,2.2,2.1
ENSG00000225230,ENSG00000225230,-3.0,0.000486474351629654,-0.8,0.562882915322203,3.0,0.8
ENSG00000225234,TRAPPC12-AS1,-2.5,0.0428062648674198,0.5,0.740789592697142,2.5,0.5
ENSG00000225269,LINC00705,-4.0,0.00013714107128788,1.2,0.490090438644655,4.0,1.2
ENSG00000225292,ENSG00000225292,-2.2,0.038317710295705,0.4,0.846436696351814,2.2,0.4
ENSG00000225335,ENSG00000225335,-2.0,0.0250759046775154,1.2,0.286122380738525,2.0,1.2
ENSG00000225345,SNX18P3,-2.5,0.000458077618557149,-0.1,0.951491117315437,2.5,0.1
ENSG00000225349,ANKRD49P2,-2.0,0.0014578677314158,0.5,0.688561856763381,2.0,0.5
ENSG00000225361,PPP1R26-AS1,-1.6,0.0490799564990152,-1.2,0.169364137993003,1.6,1.2
ENSG00000225364,ATP6V0E1P1,-1.6,0.0475318362403298,-1.8,0.086852166724504,1.6,1.8
ENSG00000225376,TMEM246-AS1,-2.9,0.0028299404513178,-3.2,0.0077773642870014,2.9,3.2
ENSG00000225407,ENSG00000225407,-3.1,0.000306506336145276,-0.8,0.537375021016097,3.1,0.8
ENSG00000225489,ENSG00000225489,-3.0,0.000189894160051303,-0.6,0.654260568405298,3.0,0.6
ENSG00000225498,ENSG00000225498,-3.1,0.000619958009610204,-1.3,0.172780443530287,3.1,1.3
ENSG00000225526,MKRN2OS,-1.8,0.00035954801261397,-0.7,0.417209636739371,1.8,0.7
ENSG00000225572,DOCK4-AS1,2.2,0.0113692053092462,-1.1,0.0164794236263633,2.2,1.1
ENSG00000225591,ENSG00000225591,-1.8,0.0147327447353635,-2.4,0.003572301914102,1.8,2.4
ENSG00000225611,LINC02158,-3.1,8.65353151427686e-05,-0.2,0.939110349366802,3.1,0.2
ENSG00000225614,ZNF469,-1.9,0.0475269040631342,0.9,0.424179387875617,1.9,0.9
ENSG00000225636,HNRNPA3P15,-1.6,0.0153603214904771,-0.7,0.312910715859524,1.6,0.7
ENSG00000225643,ENSG00000225643,-2.6,0.0287257682245424,-2.0,0.111590371876548,2.6,2.0
ENSG00000225680,ENSG00000225680,-3.4,0.0026026779342566,-0.1,0.953012303957248,3.4,0.1
ENSG00000225697,SLC26A6,-1.8,0.0026783348298491,-0.5,0.670480560616005,1.8,0.5
ENSG00000225701,EIF4A1P13,-4.3,0.000153894764916806,-3.5,0.0051171346990356,4.3,3.5
ENSG00000225715,PSMA1P1,-2.0,0.0029893930122159,-0.6,0.359398296732333,2.0,0.6
ENSG00000225755,ENSG00000225755,-2.5,0.000697947688416896,-1.4,0.200123879846163,2.5,1.4
ENSG00000225796,MTND4P23,-1.6,0.0207287596961297,0.2,0.864239162009535,1.6,0.2
ENSG00000225798,ENSG00000225798,-1.9,0.0261347995220137,1.3,0.19922698338726,1.9,1.3
ENSG00000225811,ENSG00000225811,-2.8,0.0045426484276126,0.1,0.944090604582716,2.8,0.1
ENSG00000225828,FAM229A,-1.9,0.0021860862576175,-1.8,0.0076254230497901,1.9,1.8
ENSG00000225840,ENSG00000225840,2.7,0.00027436293087831,1.5,0.0163492616469193,2.7,1.5
ENSG00000225843,NIPA2P1,-2.8,0.0142332981161865,-4.6,5.07865577824907e-07,2.8,4.6
ENSG00000225868,WDR87BP,-1.6,0.0221301862071157,1.1,0.441745186540743,1.6,1.1
ENSG00000225871,ENSG00000225871,-2.4,2.02923212548017e-05,-0.4,0.640554497100429,2.4,0.4
ENSG00000225907,RPS27P16,-3.7,0.000399583399120236,-0.6,0.716516892087853,3.7,0.6
ENSG00000225937,PCA3,1.5,0.0244231491722879,0.8,0.349447544385777,1.5,0.8
ENSG00000226002,GTF2IP14,-2.2,0.0037861842874335,-0.8,0.463393258305951,2.2,0.8
ENSG00000226003,PPIAP37,-3.1,0.0022645770280024,-2.8,0.0204249495143589,3.1,2.8
ENSG00000226010,ENSG00000226010,-2.8,0.000483749769091565,-2.0,0.01936734335661,2.8,2.0
ENSG00000226026,ENSG00000226026,-2.1,1.47284747551015e-05,-1.5,0.0494951328792831,2.1,1.5
ENSG00000226031,FGF13-AS1,-2.7,0.000939713230198284,-1.9,0.138412919178687,2.7,1.9
ENSG00000226048,YBX1P8,-2.7,0.0319778459567531,-2.2,0.0967415146465017,2.7,2.2
ENSG00000226054,MEMO1P1,-3.3,0.0013470120959218,-1.8,0.044528024335206,3.3,1.8
ENSG00000226091,LINC00937,-2.4,0.012228761852799,0.3,0.828800949297161,2.4,0.3
ENSG00000226137,BAIAP2-DT,-1.5,0.0244941683349865,-1.7,0.0015742756783548,1.5,1.7
ENSG00000226138,ENSG00000226138,-4.0,1.41295807064715e-05,-2.0,0.0330680433841585,4.0,2.0
ENSG00000226148,SLC25A39P1,-2.2,0.0044830688479737,-0.3,0.831773624071683,2.2,0.3
ENSG00000226159,LINC01375,-3.3,0.00028825627687883,-3.3,0.0027012013332355,3.3,3.3
ENSG00000226180,ENSG00000226180,-3.3,0.0045794303755763,-1.6,0.256257197608511,3.3,1.6
ENSG00000226249,ENSG00000226249,-2.6,0.0021801975202058,-0.7,0.688041049213341,2.6,0.7
ENSG00000226281,ENSG00000226281,-2.6,0.0065230272568489,0.4,0.805546520626986,2.6,0.4
ENSG00000226287,TMEM191A,-2.4,0.0221902139169035,-2.6,0.0501309003230671,2.4,2.6
ENSG00000226288,OR52I2,-3.6,1.64884040619441e-06,-1.2,0.253813260648193,3.6,1.2
ENSG00000226328,NUP50-DT,1.9,0.0134012485720966,0.2,0.851672087480189,1.9,0.2
ENSG00000226337,TMEM252-DT,-3.2,0.0013222414066176,-1.7,0.271246037221898,3.2,1.7
ENSG00000226342,NMD3P1,-2.4,0.0166318202399732,-3.1,0.000482511428096149,2.4,3.1
ENSG00000226375,ENSG00000226375,-2.4,0.0458263254999463,-0.1,0.949535125944088,2.4,0.1
ENSG00000226440,LAMA4-AS1,-2.7,0.000259168847383578,-1.9,0.0411347502652239,2.7,1.9
ENSG00000226441,PLCL2-AS1,-2.3,0.0312280578243263,-1.4,0.336551886899054,2.3,1.4
ENSG00000226450,CYP2D8P,-3.6,0.000830876278680709,-2.0,0.179910705385885,3.6,2.0
ENSG00000226453,LINC02542,-2.8,0.0016006866584252,-1.4,0.297704206675136,2.8,1.4
ENSG00000226493,RPL26P27,-2.1,0.000273873518490649,-1.8,0.0186136279907144,2.1,1.8
ENSG00000226509,ENSG00000226509,2.2,0.0369183181538542,-1.6,0.255175531052483,2.2,1.6
ENSG00000226522,HDAC9-AS1,-2.5,0.0166318202399732,-2.7,0.0400491627084688,2.5,2.7
ENSG00000226578,ENSG00000226578,-1.9,0.038362461033116,-1.8,0.151137736579432,1.9,1.8
ENSG00000226604,PAPPA-AS2,-2.0,0.0043070311489802,-0.4,0.743165062167395,2.0,0.4
ENSG00000226608,FTLP3,1.6,0.019605701386227,0.7,0.204127584583265,1.6,0.7
ENSG00000226624,ENSG00000226624,-3.0,0.002674686822741,-1.0,0.585073050874606,3.0,1.0
ENSG00000226627,SHANK2-AS1,-2.1,0.0079848094821883,-2.4,0.0085537991784138,2.1,2.4
ENSG00000226640,ENSG00000226640,-3.0,0.0010494504909205,-1.8,0.0982508443316584,3.0,1.8
ENSG00000226650,KIF4B,-2.7,0.0096726109012682,-1.2,0.447565140856771,2.7,1.2
ENSG00000226677,IGBP1P1,-2.2,0.000715211696786491,-0.8,0.47008888197722,2.2,0.8
ENSG00000226686,LINC01535,-1.8,0.0444426319719286,-0.3,0.780800659107485,1.8,0.3
ENSG00000226777,FAM30A,-2.0,0.0455885089920863,1.2,0.284022777290047,2.0,1.2
ENSG00000226779,NAALADL2-AS2,-1.5,0.0269387776568375,-0.9,0.216232035071707,1.5,0.9
ENSG00000226791,LINC02611,-2.1,0.01961882846941,2.2,0.0712219948698954,2.1,2.2
ENSG00000226824,ENSG00000226824,-2.1,0.0035567117601519,0.3,0.7990081649859,2.1,0.3
ENSG00000226877,ENSG00000226877,-3.0,0.003962260344111,-0.9,0.608824238423557,3.0,0.9
ENSG00000226883,ENSG00000226883,-3.3,0.000172112539564594,-0.7,0.584883423891944,3.3,0.7
ENSG00000226989,ENSG00000226989,-2.6,0.0297520028388783,-0.7,0.658808510655882,2.6,0.7
ENSG00000227039,ITGB2-AS1,-4.4,8.75720044529159e-06,-0.5,0.663397074231442,4.4,0.5
ENSG00000227073,SDHDP2,-2.2,0.0359194854705303,-2.1,0.0454198444640737,2.2,2.1
ENSG00000227123,RPL12P44,-2.5,0.0168588828691366,-0.3,0.878996241505127,2.5,0.3
ENSG00000227141,ENSG00000227141,-2.3,0.0450256793849413,-1.8,0.19613103172401,2.3,1.8
ENSG00000227155,ENSG00000227155,-1.6,0.0185411437179376,-0.6,0.390694387008585,1.6,0.6
ENSG00000227165,WDR11-AS1,-2.2,0.0363824266382313,-0.5,0.740454278694126,2.2,0.5
ENSG00000227199,ST7-AS1,-1.9,0.0286047092940372,0.6,0.669870485619517,1.9,0.6
ENSG00000227215,ENSG00000227215,-2.3,0.000341789849039703,1.1,0.304367301794688,2.3,1.1
ENSG00000227217,ENSG00000227217,-2.5,0.0365143107578413,1.3,0.38522426964899,2.5,1.3
ENSG00000227218,ENSG00000227218,-2.8,0.000149599639790819,-1.0,0.396704283641952,2.8,1.0
ENSG00000227245,ENSG00000227245,-2.8,0.0128754655500742,-2.0,0.0455750488078654,2.8,2.0
ENSG00000227258,SMIM2-AS1,-2.6,0.0030803889660463,-1.2,0.385228649878143,2.6,1.2
ENSG00000227267,ENSG00000227267,-2.8,1.54172164667395e-05,-1.1,0.296852475577217,2.8,1.1
ENSG00000227268,KLLN,-1.9,0.004275636682355,0.8,0.412096472404599,1.9,0.8
ENSG00000227290,LINC01364,-2.2,0.0204558653516587,-1.4,0.19472864840711,2.2,1.4
ENSG00000227309,ENSG00000227309,-1.8,0.0132612035307711,1.9,0.0295019943919804,1.8,1.9
ENSG00000227312,ENSG00000227312,-4.0,6.90023011873121e-07,-0.7,0.676636383646511,4.0,0.7
ENSG00000227331,RPL7AP22,-3.7,2.96853497053386e-06,-0.7,0.578144146881062,3.7,0.7
ENSG00000227355,ENSG00000227355,-1.6,0.0285411533501515,0.2,0.884804290778378,1.6,0.2
ENSG00000227374,ENSG00000227374,-4.0,3.74968708637455e-06,-2.6,0.0241791897380258,4.0,2.6
ENSG00000227481,ENSG00000227481,-2.6,0.0165060116758621,-2.7,0.0102205623499657,2.6,2.7
ENSG00000227486,ENSG00000227486,-2.2,0.000483804717513975,-2.2,0.002756990878653,2.2,2.2
ENSG00000227492,ENSG00000227492,-2.7,0.0048893681914021,-1.5,0.154834354608728,2.7,1.5
ENSG00000227507,LTB,-3.6,1.36716755556574e-05,0.8,0.497950509645986,3.6,0.8
ENSG00000227532,ENSG00000227532,-2.3,0.0038951551417694,-1.5,0.124472831840212,2.3,1.5
ENSG00000227540,DNAJC9-AS1,-2.3,0.0026035407092878,-0.5,0.741059629480228,2.3,0.5
ENSG00000227541,SFR1P1,-2.2,0.0055802611254283,-1.0,0.360598135696168,2.2,1.0
ENSG00000227543,SPAG5-AS1,-1.8,0.0227324780687978,0.8,0.337328323298566,1.8,0.8
ENSG00000227598,ENSG00000227598,-2.8,0.0048385190846366,-1.4,0.274445717097754,2.8,1.4
ENSG00000227617,CERS6-AS1,-2.8,0.000662744808280649,-0.9,0.555053087126552,2.8,0.9
ENSG00000227666,CYCSP24,-2.0,0.0118198458942896,1.1,0.309307352630457,2.0,1.1
ENSG00000227673,ENSG00000227673,1.9,0.0377879551217519,2.2,0.0675835014337397,1.9,2.2
ENSG00000227678,ENSG00000227678,-2.2,0.0169947495889699,0.2,0.914613827786386,2.2,0.2
ENSG00000227681,ENSG00000227681,-2.6,0.000385240658408872,-1.2,0.0352607320412041,2.6,1.2
ENSG00000227695,DNMBP-AS1,-1.5,0.0347083036835749,-0.3,0.826910276433788,1.5,0.3
ENSG00000227740,LINC02803,-4.1,7.93706495213892e-05,-2.0,0.120908388601201,4.1,2.0
ENSG00000227741,ENSG00000227741,-3.9,6.18999694960079e-05,-3.0,0.000570967262094627,3.9,3.0
ENSG00000227836,ENSG00000227836,-1.9,0.0154884943413707,0.9,0.44708637808093,1.9,0.9
ENSG00000227908,FLJ31104,-3.7,9.16670950354418e-06,-1.8,0.0689403631676008,3.7,1.8
ENSG00000227913,KRT8P44,-1.9,0.0456017814708479,-1.6,0.179868273920628,1.9,1.6
ENSG00000227914,ENSG00000227914,-2.3,0.000364891121699877,-1.5,0.192503918370838,2.3,1.5
ENSG00000227962,ENSG00000227962,-2.4,0.000933347482955153,-0.2,0.913464494310595,2.4,0.2
ENSG00000228008,ENSG00000228008,-3.0,0.0027021029057163,-2.5,0.0572664648312836,3.0,2.5
ENSG00000228027,ENSG00000228027,-2.0,0.0238297050825912,-2.7,0.000599002714593877,2.0,2.7
ENSG00000228036,HSPD1P9,-3.3,0.0063365264042703,-1.4,0.283277559833246,3.3,1.4
ENSG00000228037,ENSG00000228037,-3.2,9.51642394534322e-06,-1.0,0.570854876743943,3.2,1.0
ENSG00000228043,ENSG00000228043,-1.6,0.023674871847694,-1.9,0.0394874237850949,1.6,1.9
ENSG00000228079,ENSG00000228079,-2.2,0.0057407233344793,-2.5,0.0231771645437047,2.2,2.5
ENSG00000228107,ENSG00000228107,-1.5,0.0387110615468757,-0.6,0.621625973891789,1.5,0.6
ENSG00000228139,LINC01402,-2.7,0.0116462483339899,0.3,0.878491449349474,2.7,0.3
ENSG00000228140,ENSG00000228140,-3.3,0.000753786132427084,-1.4,0.149854094198629,3.3,1.4
ENSG00000228172,ENSG00000228172,-1.7,0.0142814750570377,-2.3,0.0029197556373048,1.7,2.3
ENSG00000228196,PTPN2P1,-1.5,0.0025600547268467,0.5,0.579537355582934,1.5,0.5
ENSG00000228204,ENSG00000228204,-4.2,3.91635856392877e-06,-3.0,0.0023388497361158,4.2,3.0
ENSG00000228205,ENSG00000228205,-1.6,0.0262901057659839,-0.8,0.575986692244666,1.6,0.8
ENSG00000228252,COL6A4P2,-2.1,0.0364900519004174,0.6,0.638389283923227,2.1,0.6
ENSG00000228288,PCAT6,-1.9,0.0172170737133092,-0.6,0.683863975202016,1.9,0.6
ENSG00000228300,FAM174C,-1.5,0.0369543876129092,0.2,0.905302453568038,1.5,0.2
ENSG00000228302,ENSG00000228302,-2.0,0.0244934460192701,-1.2,0.221636541533919,2.0,1.2
ENSG00000228314,CYP4F29P,-4.5,2.38243144200243e-06,-0.9,0.572893780882703,4.5,0.9
ENSG00000228318,ENSG00000228318,-2.5,0.03188056055953,-0.6,0.758470071800618,2.5,0.6
ENSG00000228327,ENSG00000228327,-1.6,0.0380221706919308,-1.7,0.0062152798408226,1.6,1.7
ENSG00000228328,PGK1P1,-1.7,0.0195774940159432,-0.6,0.590392292243275,1.7,0.6
ENSG00000228330,ENSG00000228330,-2.2,0.0141251954813394,-0.6,0.586625156920384,2.2,0.6
ENSG00000228336,OR9H1P,-1.6,0.029894813779394,-0.6,0.644950651272196,1.6,0.6
ENSG00000228340,MIR646HG,-2.4,0.0060032808048177,-1.2,0.182858936265309,2.4,1.2
ENSG00000228341,ENSG00000228341,-2.3,0.0491702023701605,2.2,0.05264403403575,2.3,2.2
ENSG00000228395,ENSG00000228395,-1.8,0.0185472936357502,-1.1,0.192370078445171,1.8,1.1
ENSG00000228412,LNC-LBCS,-3.1,0.000399583399120236,-0.4,0.736711946059126,3.1,0.4
ENSG00000228434,ENSG00000228434,-2.7,1.20863714190243e-07,-1.4,0.0264792259085173,2.7,1.4
ENSG00000228486,C2orf92,-1.5,0.00350720845386,-1.3,0.0689403631676008,1.5,1.3
ENSG00000228487,ENSG00000228487,-2.8,1.13926163158116e-05,-1.6,0.107703242350143,2.8,1.6
ENSG00000228492,RAB11FIP1P1,-2.2,5.17870561292838e-07,-0.3,0.723544151446744,2.2,0.3
ENSG00000228544,CCDC183-AS1,-2.2,0.0140285635624983,-1.6,0.185460887802436,2.2,1.6
ENSG00000228548,ITPKB-AS1,2.1,0.0032569041409644,-0.2,0.84705329656845,2.1,0.2
ENSG00000228569,ENSG00000228569,-3.0,0.0081533242311528,-1.7,0.244743038447493,3.0,1.7
ENSG00000228594,FNDC10,-2.5,0.0083192097396876,-0.4,0.813856450377839,2.5,0.4
ENSG00000228624,HDAC2-AS2,-2.5,1.70343849777548e-05,-2.3,0.0011653347540611,2.5,2.3
ENSG00000228643,ENSG00000228643,-2.4,0.0237564514770831,-0.9,0.463629067810612,2.4,0.9
ENSG00000228655,ENSG00000228655,-2.6,0.0036720976512153,-0.2,0.791821796881973,2.6,0.2
ENSG00000228672,PROB1,-4.0,2.94793989678491e-07,-0.6,0.713419488975481,4.0,0.6
ENSG00000228723,SRGAP3-AS2,-2.0,0.0141205095507986,-0.1,0.925347675172019,2.0,0.1
ENSG00000228729,ENSG00000228729,-1.9,0.0150082312764005,-0.7,0.552845876607784,1.9,0.7
ENSG00000228741,SPATA13,-3.3,0.000550204862126873,-1.4,0.117513706213563,3.3,1.4
ENSG00000228748,ENSG00000228748,-3.0,3.48392321592908e-06,-1.2,0.300222039504283,3.0,1.2
ENSG00000228784,LINC00954,-4.0,4.95297097945639e-14,-1.4,0.0441784619813642,4.0,1.4
ENSG00000228791,THRB-AS1,-2.4,0.0047855912438362,-0.7,0.544972263339122,2.4,0.7
ENSG00000228801,ENSG00000228801,-2.5,9.88951007405979e-05,-3.2,6.50564718618419e-05,2.5,3.2
ENSG00000228810,PABPC1P11,-2.5,0.0355835879521956,-5.1,6.295078035202851e-09,2.5,5.1
ENSG00000228828,TLK2P2,-1.6,0.0177552209811092,-1.2,0.193444496623546,1.6,1.2
ENSG00000228857,ENSG00000228857,-2.6,0.0075567058658155,0.7,0.671916351702756,2.6,0.7
ENSG00000228903,RASA4CP,-1.7,0.0264306640713138,-0.3,0.817009044320687,1.7,0.3
ENSG00000228922,ENSG00000228922,-2.4,0.0361914799953653,-1.9,0.187918957961307,2.4,1.9
ENSG00000229017,LINC01277,-2.1,0.0221646808492208,-2.9,0.000118169352137397,2.1,2.9
ENSG00000229021,ENSG00000229021,-2.4,0.0155455624759993,-0.8,0.624000765208719,2.4,0.8
ENSG00000229023,RAB1AP1,-2.5,2.89009287215497e-07,-0.2,0.886112710828424,2.5,0.2
ENSG00000229029,CDCA4P1,-2.3,0.00350720845386,-1.0,0.402895166439044,2.3,1.0
ENSG00000229054,RPS29P14,-2.2,0.00011008341260608,-0.9,0.253645270180481,2.2,0.9
ENSG00000229089,ANKRD20A8P,-2.5,0.0042782309033586,-1.4,0.061062988799108,2.5,1.4
ENSG00000229105,ASTN2-AS1,-1.6,0.0228245665619275,-0.8,0.358465653529151,1.6,0.8
ENSG00000229119,ENSG00000229119,-1.5,0.003181595634342,1.1,0.177553192331394,1.5,1.1
ENSG00000229122,AGBL5-IT1,-3.6,2.18145978770875e-06,-1.1,0.389160341845477,3.6,1.1
ENSG00000229140,CCDC26,-2.1,0.0114593140308615,1.7,0.164931302329198,2.1,1.7
